date sighted,date reported,duration,city,state,geocode score,geocode precision,latitude,longitude
20020607,20020607,1 minute, Taunton, MA,0.755,zip,-45.8741594858349,170.503612160683
20090211,20090211,7  minutes, Boulder, CO,0.755,zip,-8.1,112.15
20041013,20060330,15 minits, Oregon, OR,0.857,zip,44.0001313,-120.5013876
20100324,20100324,2 munites, Dublin (Ireland),,0.78,zip,53.3330556,-6.2488889
20011109,20011110,1:25, St. Louis, MO,0.755,zip,34.7614289625356,135.515670776367
20090708,20090806,2-3 seconds, Campos Altos (Brazil),,0.739,zip,-15.77972,-47.92972
20060301,20060312,10 minutes, Corpus Christi, TX,0.857,zip,27.8005828,-97.396381
19920801,20060926,, New York City, NY,0.805,zip,43.0003472,-75.4998978
19540101,20050415,30 seconds, Souix City, IA,0.778,zip,34.7614289625356,135.515670776367
20080218,20080225,5-6 minutes, Key West, FL,0.714,zip,10.1622222,-66.8852778
20040621,20040621,3-5sec, Newark, OH,0.857,zip,40.735657,-74.1723667
19970401,20050602,2 hours, Homestead, FL,0.794,zip,51.6802090909091,7.81335454545454
20031124,20031124,1 minute, Sacramento, CA,0.804,zip,38.4665756,-121.3177279
20090824,20090826,1 hour, Athens, OH,0.857,zip,37.9833333,23.7333333
20000922,20000924,1.5 Minutes, Defiance, OH,0.857,zip,41.2844933,-84.3557802
20070530,20070531,2 weeks, Elko, NV,0.821,zip,53.8288257207968,22.364559173584
20091117,20091117,9:00:05, Chicago, IL,0.857,zip,41.850033,-87.6500523
20090620,20090621,1 1/2 hour, Encino, CA,0.786,zip,35.7,138.7333333
20081114,20090618,3 Minutes, Birmingham (UK/England),,0.789,zip,52.4666667,-1.9166667
20031103,20031103,30 seconds, Ashdown, AR,0.857,zip,33.6742867,-94.1313054
20050518,20050518,5 minutes, Black Mesa/Shonto, AZ,0.733,zip,14.9636111,120.8377778
20020815,20020816,1 minute, Lake Sevens, WA,0.743,zip,18.1988889,120.5936111
20060113,20060120,15 to 20 minutes, Sallisaw, OK,0.786,zip,-2.529722222,-44.30277778
19940815,20031026,2 min, Glenwood Springs, CO,0.781,zip,-26.25,28.4
19991113,19991221,5-10seconds, Estcourt (South Africa),,0.797,zip,-30.0,26.0
20040512,20040513,Approx 20 mins, Santa Monica, CA,0.74,zip,25.5,69.0
20050617,20050617,2 minutes, Goodrich, TX,0.821,zip,43.750084722,-81.716483421
20080511,20080613,5-10 seconds, Claremore, OK,0.857,zip,36.3125964,-95.61609
19960414,19960502,, Cheboygan, MI,0.841,zip,43.7508284,-87.71453
20000729,20020821,1 hour, Nags Head, NC,0.757,zip,18.1194444,-16.0405556
19850623,20100728,6 min., Daisytown, PA,0.762,zip,33.7458511,-117.826166
20030913,20030913,5 minutes, Brick, NJ,0.8,zip,44.8727778,18.8083333
20051125,20051129,5 minutes, Charlotte, NC,0.857,zip,35.2270869,-80.8431268
20080719,20080721,5 seconds, Delaware (Rte. 113), DE,0.796,zip,39.0003906,-75.4999224
20020618,20020623,15 minutes, Gilford, NH,0.753,zip,-7.86654677083333,-35.5891066666667
19700713,20001220,1 minute, Barranquitas (Puerto Rico), PR,0.779,zip,18.2482882,-66.4998941
20081127,20081127,10 seconds, Los Angeles, CA,0.804,zip,34.3666648,-118.2009079
20040105,20050116,1 hour, Arivaca, AZ,0.796,zip,59.6552818052101,12.5851821899414
20030603,20030605,5 seconds, Grand Junction, CO,0.758,zip,37.1881683871318,-3.60666990280151
19780102,19990424,1 minute, Victoria, Mahe (Seychelles),0.857,zip,48.432935738,-123.369299678
19570615,20020304,Minutes, Atlantic Ocean (Bermuda),,0.764,zip,33.7489954,-84.3879824
20070810,20070812,3 minutes, Lithiona, GA,0.786,zip,52.8666667,7.3166667
19870701,20000421,30 minutes, Thomaston, GA,0.857,zip,32.8881879,-84.3265855
20071006,20071107,25 seconds, Mountain View, CA,0.786,zip,47.0002454,-109.7510212
20100816,20100816,5 minutes, Morgantown, WV,0.753,zip,35.3001543,-79.4830841
20070304,20070304,, Eagle River, AK,0.743,zip,45.7666667,4.7666667
20020905,20020911,10 seconds, Riceville, FL,0.825,zip,38.7521235,-121.2880059
20050805,20050806,60 sec, In orbit (space,,0.75,zip,35.8275563581887,137.953777313232
20000120,20000120,1/2 hour, Wilmington, CA,0.857,zip,34.2257256,-77.9447102
20071005,20071105,Still happening, Danbury, CT,0.857,zip,41.394817,-73.4540111
20090919,20090921,3 minutes, Orangebury, NY,0.804,zip,33.4334884,-80.766481
20071023,20071101,20 seconds, Overland Park, KS,0.738,zip,9.35,2.6166667
20020330,20020408,2 minutes, Martinez Lake, CA,0.738,zip,18.1988889,120.5936111
20100313,20100315,1 second, Medway, ME,0.857,zip,42.1417641,-71.3967256
20071215,20071215,10 seconds, Halifax, PA,0.857,zip,44.6453303558448,-63.5723876953125
20041118,20041122,20 minutes, Holiday, FL,0.821,zip,40.6688363,-111.8246557
19790131,19980519,10 minutes, Houston, TX,0.857,zip,29.7632836,-95.3632715
20081007,20081008,2 seconds, Schenectady, NY,0.807,zip,42.8334089,-74.0829049
20080905,20080907,3 minutes, San Diego, CA,0.732,zip,34.2583333,108.9286111
20061021,20070102,4 seconds, North Kingstown, RI,0.796,zip,17.9970194353704,-76.7935752868652
19830420,20030514,5 minutes, St. Croix (U. S. Virgin Islands),,0.727,zip,24.8666667,67.05
20070509,20070510,, Stamford, NY,0.857,zip,41.0534302,-73.5387341
20080225,20080423,2-3 MINUTES, Noida (India),,0.771,zip,35.9411111,139.8580556
20090115,20090115,1 hour, Groton, CT,0.755,zip,33.8883487,-118.3089624
19761107,20041205,10-15 minutes, Auckland (New Zealand),,0.794,zip,-42.0,174.0
20050201,20050201,25minutes+, Adamsville, OH,0.857,zip,33.6009389,-86.9561059
19970403,19970403,5 minutes, Port Wentworth, GA,0.769,zip,41.15,-8.6166667
20041215,20041217,2 min, Paola, KS,0.8,zip,-0.9016667,119.8597222
20050729,20050729,15 Minutes, Oro Valley, AZ,0.762,zip,25.9833333,79.4666667
20080120,20080121,1 minute, Tallmadge, OH,0.857,zip,41.1014451,-81.441779
20010301,20010302,40 seconds, Seattle, WA,0.857,zip,47.6062095,-122.3320708
19990914,20000504,30 seconds, Federal Way, WA,0.857,zip,47.3223221,-122.3126222
19810425,20031121,7 to 10 minutes, Bridgewater, MA,0.857,zip,41.9903787,-70.9750426
20081027,20081027,A few Seconds, Issaquah, WA,0.75,zip,6.3833333,8.0333333
20071101,20071102,at least 6 hours, St. Louis, MO,0.755,zip,34.7614289625356,135.515670776367
20030711,20030918,6-8 minutes, Golden, CO,0.762,zip,-7.7058333,110.6063889
19600801,20040404,1 min, Taftville, CT,0.792,zip,-68.83,-90.68
20041224,20041230,45 seconds, Monterrey (Mexico),,0.771,zip,23.0,-102.0
19870815,20080122,7 seconds, Brookline, MA,0.825,zip,40.6501038,-73.9495823
19981022,19981022,30 seconds, Silverlake, WA,0.857,zip,34.1487822,-77.9135976
19990309,19990311,15 min., Howell, NJ,0.857,zip,42.6072552,-83.9293952
20060926,20060927,30 minutes, Belle River (Canada), ON,0.768,zip,60.0,-96.0
19900315,20100504,45 min Hour, Janesville, WI,0.857,zip,42.6827885,-89.0187223
20000410,20050115,10 seconds, Brentwood, Essex (UK/England),0.857,zip,40.7812093,-73.2462273
20031110,20031110,1 min or less, Las Vegas, NV,0.857,zip,36.1749705,-115.137223
20060605,20060606,3minutes, Oak Ridge, TN,0.75,zip,28.5691677,-81.5439619
19931015,20041021,1 hour or longer, Owensboro, KY,0.857,zip,37.7742152,-87.1133304
20061006,20061006,1.5 hours, Phoenix, AZ,0.857,zip,33.4483771,-112.0740373
20030129,20030203,30 sec, Los Angeles, CA,0.804,zip,34.3666648,-118.2009079
20060822,20060823,30seconds, Glasgow (outside of) (UK/Scotland),,0.753,zip,55.8651497187961,-4.25763130187988
20050227,20050303,1 minute, Seattle, WA,0.857,zip,47.6062095,-122.3320708
19780815,20080730,20 seconds, Provo, UT,0.857,zip,40.2338438,-111.6585337
20080925,20080925,2.5min, Starksboro, VT,0.765,zip,49.75,27.2166667
19530415,20041205,5 seconds, Los Angeles, CA,0.804,zip,34.3666648,-118.2009079
20051101,20051101,30 seconds, Ventura, CA,0.857,zip,34.2783352,-119.2931676
19790901,20060906,split second, Farmville, VA,0.857,zip,37.3020965,-78.3919402
20081127,20081128,1 second, Warwick, RI,0.857,zip,41.700101,-71.4161671
20000929,20000929,5 Minutes, Napa, CA,0.857,zip,38.2971367,-122.2855293
20061014,20061101,5 Minutes, Ogunquit, ME,0.857,zip,43.2489755,-70.5992201
20080808,20080808,2 min., Chula Vista, CA,0.857,zip,32.6400541,-117.0841955
19790710,20000304,20 minutes, Pasadena, MD,0.857,zip,29.6910625,-95.2091006
20040307,20040308,5 min, Lawrence, MA,0.857,zip,38.9716689,-95.2352501
20090131,20090131,1 Minute, Saint Charles, MO,0.75,zip,25.5,69.0
20010406,20010407,20 minutes, Mount Carmel, IL,0.753,zip,1.5016667,124.8441667
20031109,20031111,30-sec., Hayward, CA,0.857,zip,37.6688205,-122.0807964
20000330,20000331,3 seconds, Phoenix (south of, I-10,0.786,zip,33.4483771,-112.0740373
20030601,20030602,0:20, Klamath, CA,0.857,zip,41.5265092,-124.0384069
20080416,20080520,, Kokomo, IN,0.786,zip,-4.8769444,29.6266667
20060901,20060908,10 min, Desolation Wilderness, CA,0.75,zip,49.5833333,9.3666667
20060910,20061231,10 seconds, Oklahoma City, OK,0.81,zip,35.5003375,-97.5005945
20070825,20070825,20 mins and again for ano, West Bend, WI,0.75,zip,25.4833333,80.3333333
20060205,20060303,1 minute, Yucaipa, CA,0.857,zip,34.033625,-117.0430865
20040820,20040822,3 SECONDS, Sedro Woolley, WA,0.726,zip,17.6833333,73.9833333
20081011,20090223,15 Minutes, Centerville, TX,0.831,zip,38.8403909,-77.4288769
19810415,20100708,20 min, Burbank, CA,0.857,zip,34.1808392,-118.3089661
19881015,20031116,30 secs., Barnhart, NH,0.857,zip,38.344221,-90.3934532
20080117,20080117,30 min, Adelantlo, CA,0.794,zip,33.7489954,-84.3879824
20020807,20030210,0:25, Vancouver, WA,0.857,zip,49.249657393,-123.119340403
20010911,20020320,5 seconds, Schenectady, NY,0.807,zip,42.8334089,-74.0829049
20050615,20080223,5minutes, White Township, NJ,0.725,zip,39.4994444,106.7116667
19981127,19981201,5 seconds, Standale, MI,0.821,zip,52.6,11.85
20090918,20090919,3 to 5 minutes, Preston, MO,0.804,zip,42.6666667,21.1666667
20000915,20001005,about 5 minutes, Canton, MI,0.796,zip,3.8,103.3333333
20081022,20081022,5 minutes, Charlotte, NC,0.857,zip,35.2270869,-80.8431268
20060726,20060728,30 sec, Fresno, CA,0.857,zip,36.7477272,-119.7723661
20020720,20020720,1 minute, San Jose, CA,0.735,zip,34.2583333,108.9286111
19950402,19950402,20 min., Smith River, CA,0.786,zip,38.8004678,-119.3273811
19820715,20031220,1 second, Christiansburg, OH,0.81,zip,36.8833783,-87.4833401
20010630,20070909,3 mins, Wodonga (Australia),,0.742,zip,-35.5,149.0
20060916,20060917,1 minute, Oakland, CA,0.791,zip,42.6666979,-83.399939
20040925,20040926,1 min, Chicago, IL,0.857,zip,41.850033,-87.6500523
20040821,20041017,15 minutes, Tinley Park, IL,0.757,zip,20.6166667,-103.2333333
20020906,20020906,1 min, Kunsan City, South Korea,0.757,zip,34.7614289625356,135.515670776367
20030701,20060710,38 minutes, Inglewood, CA,0.857,zip,33.9616801,-118.3531311
19890310,20000829,a good 5 min., Sheridan, MT,0.857,zip,44.7971939,-106.9561792
20091229,20100206,2 seconds, Kilmartin (UK/Scotland),,0.744,zip,48.8,2.2666667
19680703,20040126,5 minutes, Vega, TX,0.786,zip,42.2154941475053,-8.81205840046395
20070809,20070811,FIVE MINS, New Delhi (India),,0.769,zip,28.6666667,77.2166667
20050208,20050209,10 15 minutes, Chehalis, WA,0.857,zip,46.6620478,-122.9640175
20060525,20080110,2 minutes, Murrells Inlet, SC,0.758,zip,15.4833333,-88.8166667
20061105,20061106,about a minute, Albuquerque, NM,0.857,zip,35.0844909,-106.6511367
20071021,20100426,8 min, Elk Grove, CA,0.786,zip,58.5969444,49.6583333
19980923,19980928,3-5 sec., Surrey (Canada), BC,0.786,zip,60.0,-96.0
20060812,20060816,2-3 sec, Burns Junction, OR,0.758,zip,39.0286093,-96.8313978
20000324,20000324,seconds, Syracuse, NY,0.75,zip,41.6560643302881,-0.877339839935303
20020806,20020813,5 minutes, Tucson (nearest town), AZ,0.739,zip,36.1852778,117.12
20011015,20041009,3-5min, Aurora, CO,0.857,zip,39.7294319,-104.8319195
19971005,19971228,1.5 min, Cheyenne, WY,0.768,zip,32.6475,110.7780556
19981231,19990102,2 minutes, Santo Domingo (Dominican Republic),,0.739,zip,20.0,77.0
20061031,20061107,30minutes, Seattle, WA,0.857,zip,47.6062095,-122.3320708
20051212,20051212,3-4 mims, Austin, TX,0.857,zip,30.267153,-97.7430608
20050426,20050928,1 minute, Laconia, NH,0.796,zip,38.4210209,-121.4238414
20061001,20061001,30 secs, Raton, NM,0.738,zip,52.9594444,63.1205556
20100803,20100804,15 seconds, Erin, TN,0.796,zip,32.7236111,35.3125
20051221,20051221,4 to 6 mins, Newton le Willows (UK/England),,0.738,zip,52.5,-3.5
20020809,20020809,10 sec., Hadley, MA,0.786,zip,32.6333333,74.5666667
19980721,19980722,1 minute, Leo, IN,0.762,zip,53.8333333,-6.5
20090629,20090629,Several hours, Las Vegas, NV,0.857,zip,36.1749705,-115.137223
20040327,20040402,1:30-1:45, East Stroudburg, PA,0.776,zip,52.5844444,32.7633333
20051122,20051123,1 hour, Sacramento, CA,0.804,zip,38.4665756,-121.3177279
20010706,20010718,less than 1 minute, Godfrey, IL,0.857,zip,38.9556031,-90.1867765
20020619,20030117,, Branson, MO,0.857,zip,36.6436731,-93.2185144
19990801,19990727,2 min, Rocky Mount (4mi s.e. of), VA,0.731,zip,42.6975135281805,23.324146270752
0,20050825,1-2 Hours, Cranston, RI,0.778,zip,-27.65,27.2333333
20061106,20070126,60 min, Republic of Ireland,,0.815,zip,20.0,77.0
20090101,20090115,60 seconds, Dublin (Ireland),,0.78,zip,53.3330556,-6.2488889
20000118,20000118,1 minute, Wilsonville, OR,0.857,zip,45.2998418,-122.7737062
20041127,20050529,7 mins, Republic of Ireland,,0.815,zip,20.0,77.0
20051107,20051109,40 seconds, Brighton, TN,0.768,zip,41.5833333,32.5
20070102,20070103,@3 hours, Millerton, NY,0.857,zip,41.9537035,-73.5106791
19911220,20081031,2 min&apos;s, Macon, GA,0.857,zip,32.8406946,-83.6324022
20051107,20051109,10 mins, Fort Walton Beach, FL,0.733,zip,10.3158333,9.8441667
19970823,19980306,2 min, Dale Ville, IN,0.746,zip,4.0502778,9.7
20050107,20050107,5 minutes, New York City (Manhattan), NY,0.764,zip,43.0003472,-75.4998978
20001224,20001224,20 mins, Lake Havasu City, AZ,0.755,zip,34.7614289625356,135.515670776367
19980119,19980120,3 min, Tucson, AZ,0.857,zip,32.2217429,-110.926479
20070207,20070208,2 minutes, Austin, TX,0.857,zip,30.267153,-97.7430608
20050506,20050705,5 mins appox, Portsmouth (UK/England),,0.789,zip,50.8090805768295,-1.07142448425293
20060412,20061204,2 MINUTES, East Preston (UK/England),,0.771,zip,4.0,14.0
20100707,20100807,3 min, Colorado Springs, CO,0.79,zip,39.0002698,-105.5008327
19960801,20090806,10 minutes, Woodlawn, MD,0.857,zip,38.9495554,-76.8913619
20001125,20001127,1.5 hours, Carrollton, GA,0.769,zip,-26.3666667,27.4
19980506,19980507,1:30, Manito (2 miles north of), IL,0.744,zip,1.5016667,124.8441667
20041226,20041226,6 SECONDS, Toronto (Canada), ON,0.78,zip,60.0,-96.0
20050306,20080204,30 mins, Howell, NJ,0.857,zip,42.6072552,-83.9293952
20030124,20030125,30 min, Winnipeg (Canada), MB,0.776,zip,60.0,-96.0
19960328,20040226,10 seconds, Greendale, KY,0.762,zip,6.4666667,124.8833333
20070614,20070619,15 seconds, Thermopolis, WY,0.857,zip,43.6460672,-108.2120432
20070204,20080126,10 minutes, UK/England,,0.762,zip,52.4166667,101.6666667
20060331,20060401,2 1/2 minutes, Lincoln, NE,0.857,zip,40.8000011,-96.6669599
20030410,20030410,10 seconds, Yaphank, NY,0.857,zip,40.8367653,-72.9170487
19811004,20061126,Minutes, Columbus, OH,0.857,zip,39.9611755,-82.9987942
20090529,20090531,1-2 minutes, Jackson, TN,0.798,zip,30.3321838,-81.655651
19730915,20030816,7 hours, Vancouver Island (rural) (Canada), BC,0.747,zip,60.0,-96.0
20040306,20040306,05 minutes, Beaumont, TX,0.768,zip,5.9333333,10.1666667
19991031,19991121,5 minutes, Auburn, GA,0.857,zip,32.6098566,-85.4807825
20030609,20030611,10min, Ogallala, NE,0.857,zip,41.1280481,-101.7196184
19470601,19991209,1 minute, Oroville, CA,0.825,zip,32.3909071,-110.966488
20020608,20060218,2 - 3 minutes, Melbourne (Australia),,0.786,zip,-37.8139965641595,144.963322877884
20021030,20021107,20 Min, Crossing California into Arizona, AZ,0.764,zip,37.2502247,-119.7512643
20081230,20090101,90 seconds, Rambaud (St. Martin),,0.743,zip,34.7614289625356,135.515670776367
20090518,20090518,to present, Surprise, AZ,0.857,zip,33.6305938,-112.333216
19991116,19991116,, Neenah, WI,0.768,zip,38.0333333,23.75
20020513,20020514,few minutes, Monroe City, MO,0.743,zip,34.7614289625356,135.515670776367
19980205,19980205,3 minutes, Hart, MI,0.8,zip,34.34,62.19
20000218,20000219,5 MINUTES, Pasadena, CA,0.857,zip,29.6910625,-95.2091006
20080416,20080416,about 1 second, Jasper, IN,0.833,zip,29.2833333,78.8166667
20020808,20020811,under 20 seconds, Keansburg, NJ,0.774,zip,53.3833333,-0.7666667
20090831,20090830,2-5 mins., Toronto (Canada), ON,0.78,zip,60.0,-96.0
20051111,20060325,5 minutes, Kai Ping (China),,0.738,zip,13.0878385345075,80.2784729003906
19530410,20040512,10 min, Chariton, IA,0.786,zip,44.7971939,-106.9561792
20000315,20011106,1 minute, Owaneco, IL,0.857,zip,39.4822664,-89.1936976
20100830,20100830,5 minutes, Wareham, MA,0.768,zip,50.2945,8.5683
20080628,20080630,25 minutes, Logan- Columbus, OH,0.802,zip,39.9611755,-82.9987942
20030314,20061125,Seconds, Great Falls, MT,0.757,zip,35.1558457022654,24.89501953125
19720715,19980228,30 seconds, Indianapolis, IN,0.857,zip,39.7683765,-86.1580423
20000708,20000716,30 minutes, Poway, CA,0.857,zip,32.9628233,-117.0358646
20020813,20020816,10 Mins, Goshen, CT,0.786,zip,9.9666667,76.2333333
20100119,20100119,30 seconds, Elmwood Park, IL,0.727,zip,9.35,2.6166667
19660906,20000812,2 MIN, Pasco, WA,0.776,zip,40.8567663,-74.1284764
20030801,20030801,10 seconds, South Bend, IN,0.746,zip,25.4833333,80.3333333
20041020,20060430,35 seconds, New Rochelle, NY,0.857,zip,40.9114882,-73.7823549
19760615,20030713,15 min, Greenbush, MN,0.762,zip,49.0775,8.8455556
20100704,20100707,30 seconds, Springfield, MA,0.792,zip,-26.25,28.4
20100710,20100711,30 sec, London (UK/England),,0.771,zip,51.5084152563931,-0.125532746315002
20001013,20001015,30 seconds, Jenks, OK,0.857,zip,36.0228734,-95.9683278
20000615,20030618,few minutes, Stratford, TX,0.857,zip,41.1845415,-73.1331651
19490604,20050722,10 minutes, Los Angeles, CT,0.804,zip,34.3666648,-118.2009079
19820701,20040127,2 minutes, Highland Park, IL,0.726,zip,9.35,2.6166667
20080321,20080821,around an hour, West Monroe, LA,0.743,zip,31.6362673313256,-7.9851177697402
19970327,20080926,45 minutes, Palm Springs, CA,0.766,zip,39.5693907933761,2.65023708343506
20090721,20090721,10 Min, Vancouver (Canada), BC,0.771,zip,60.0,-96.0
20080123,20080124,3 minutes, Mims, FL,0.786,zip,0.3363889,34.4891667
20071006,20071010,2-3 minutes, Johnstown, NE,0.796,zip,35.5334927,-78.399725
19920824,20060128,1 minute, Kohala Coast (Big Island), HI,0.729,zip,40.3952778,49.8822222
20090807,20090807,15 min, Albuquerque, NM,0.857,zip,35.0844909,-106.6511367
19991201,19991206,3 seconds, San Bernadino, CA,0.738,zip,34.2583333,108.9286111
20040306,20040312,2 minutes, Foley, AL,0.771,zip,46.7216667,131.1394444
19980815,20030429,8-10 minutes, Sterling, VA,0.79,zip,42.5803122,-83.0302033
19690815,20080913,8 seconds, Baldwin City, KS,0.74,zip,34.7614289625356,135.515670776367
20020717,20021214,5 minutes, Harbor Beach, MI,0.74,zip,10.3158333,9.8441667
20000601,20020609,5 Seconds approximately, Saxton (a small village in Yorkshire) (UK/England),,0.74,zip,6.0,48.0
20090705,20090713,30 min., Eagle Butte, SD,0.743,zip,40.6522222,109.8222222
20051004,20051004,20 sec, Modesto, CA,0.755,zip,35.7833333,139.9
20090725,20090725,1 hour +, De Borgia, MT,0.732,zip,17.7,121.5166667
20041002,20041002,10 minutes, West Covina, CA,0.857,zip,34.0686208,-117.9389526
19770615,20030203,, New Orleans, LA,0.758,zip,30.0335344,-89.950068
20080828,20080828,4 minutes, Yorkville, IL,0.857,zip,41.6411409,-88.4472948
19950328,19950328,15 min, Cordova, AK,0.776,zip,51.48,-3.18
19510601,20010206,30 minutes, Brandon (Canada), MB,0.78,zip,60.0,-96.0
20011203,20011213,4-6 minutes, Zanesville, OH,0.857,zip,39.9403453,-82.0131924
19990905,20030128,18 sec, Peterborough (UK/England),,0.769,zip,51.7136428571429,8.75535714285714
20060217,20060219,5 MINUETS, Nashville, TN,0.857,zip,36.1658899,-86.7844432
19650625,20050315,2 minutes, Portland, OR,0.857,zip,45.5234515,-122.6762071
19990901,19990903,5 sec., Santa Barbara, CA,0.738,zip,25.5,69.0
20071228,20071230,, Vernon, AZ,0.857,zip,50.258088573,-119.269054389
20020714,20020717,1-2 min, Taylorville, IL,0.857,zip,39.548935,-89.294533
20060528,20060529,20 minutes, East Bridgewater, MA,0.771,zip,50.7687108425654,0.284528732299805
